timestamp,lat,lon,alt,vel_v,vel_h,temp,humidity
2026-02-13T05:04:38.000Z,10.02243,78.74131,4732,4.7,4.2,-273,16.3
2026-02-13T05:04:38.000Z,10.02243,78.74131,4732,4.7,4.2,-273,18.6
2026-02-13T05:04:38.000Z,10.02243,78.74131,4732,4.7,4.2,-273,27
2026-02-13T05:04:38.000Z,10.02243,78.74131,4732,4.7,4.2,-273,22.1
2026-02-13T05:04:38.000Z,10.02243,78.74131,4732,4.7,4.2,-273,24.9
2026-02-13T05:04:38.000Z,10.02243,78.74131,4732,-9999,4.2,-273,21.1
2026-02-13T05:04:38.000Z,10.02243,78.74131,4732,4.7,4.2,-273,21.2
2026-02-13T05:04:38.000Z,10.02243,78.74131,4732,4.7,4.2,-273,30.4
2026-02-13T05:04:38.000Z,10.02243,78.74131,4732,4.7,4.2,-273,28.5
2026-02-13T05:04:38.000Z,10.02243,78.74131,4732,-9999,4.2,8.3,26
2026-02-13T05:04:38.000Z,10.02243,78.74131,4732,4.7,4.2,8.4,25.8
2026-02-13T05:04:50.000Z,10.02252,78.74054,4754.3,1.4,8,8.2,25
2026-02-13T05:04:51.000Z,10.02249,78.7405,4759.2,3.4,7.8,8.1,27.3
2026-02-13T05:04:52.000Z,10.02249,78.74045,4768,6.4,7.1,8.2,25.6
2026-02-13T05:04:53.000Z,10.02252,78.74039,4781.1,10.2,6.5,8.3,37.6
2026-02-13T05:04:54.000Z,10.02253,78.74035,4794,12.4,6.1,8.3,27.2
2026-02-13T05:04:55.000Z,10.02254,78.74031,4806.3,14.4,5.8,8.2,26.3
2026-02-13T05:04:57.000Z,10.02256,78.74017,4805.2,0.2,6,8.1,32.7
2026-02-13T05:04:58.000Z,10.02258,78.7401,4790.8,-0.6,6.7,8.1,28.5
2026-02-13T05:04:59.000Z,10.02258,78.74004,4787.8,-0.5,7,8.2,33.6
2026-02-13T05:05:00.000Z,10.02256,78.73998,4789.7,-1.1,7.2,8.2,41.5
2026-02-13T05:05:01.000Z,10.02253,78.73989,4790.9,-0.8,8.1,8.2,40.4
2026-02-13T05:05:02.000Z,10.02251,78.73981,4793.3,-0.3,8.7,8.2,38.7
2026-02-13T05:05:03.000Z,10.02249,78.73974,4796.7,0.3,9.2,8.2,51.6
2026-02-13T05:05:04.000Z,10.02247,78.73967,4801.8,1.3,9.4,8.1,51.5
2026-02-13T05:05:05.000Z,10.02246,78.7396,4809.8,3.2,9.3,8,52.4
2026-02-13T05:05:06.000Z,10.02249,78.73956,4821.5,5.6,8.4,8.1,43.1
2026-02-13T05:05:07.000Z,10.02246,78.73952,4828.8,5.8,7.4,8.1,41.3
2026-02-13T05:05:08.000Z,10.02241,78.73946,4837.9,6.5,7,8,40.7
2026-02-13T05:05:09.000Z,10.02238,78.73941,4848.9,7.5,6.8,8.1,40.4
2026-02-13T05:05:10.000Z,10.02239,78.73935,4860.2,8.2,6.5,8,40.5
2026-02-13T05:05:11.000Z,10.02239,78.73929,4846.4,0.9,6.3,8,51
2026-02-13T05:05:12.000Z,10.02239,78.73922,4850.7,-9999,6.2,7.9,50.8
2026-02-13T05:05:13.000Z,10.02239,78.73915,4853.1,-0.7,6.3,7.7,48.6
2026-02-13T05:05:14.000Z,10.02239,78.73909,4855,-1.2,6.4,7.5,69.8
2026-02-13T05:05:15.000Z,10.02237,78.73902,4859.3,-0.2,6.7,7.6,67.6
2026-02-13T05:05:16.000Z,10.02235,78.73893,4861.9,-0.7,7.1,7.7,61.3
2026-02-13T05:05:17.000Z,10.02233,78.73887,4864.3,-1,7.4,7.7,75.8
2026-02-13T05:05:18.000Z,10.02229,78.73881,4867.1,-1.1,7.4,7.6,62.9
2026-02-13T05:05:19.000Z,10.02226,78.73877,4870.5,-0.8,7.3,7.3,67.6
2026-02-13T05:05:20.000Z,10.02225,78.73874,4876,0.1,7.1,7.4,67.8
2026-02-13T05:05:21.000Z,10.02224,78.73868,4883.1,1.4,6.8,7.5,72.2
2026-02-13T05:05:22.000Z,10.02223,78.73863,4892.3,1.4,6.7,7.6,86.5
2026-02-13T05:05:23.000Z,10.02223,78.73856,4898.3,0.1,6.4,7.6,69.4
2026-02-13T05:05:24.000Z,10.0222,78.73852,4901.5,-2.8,6.4,7.5,64.5
2026-02-13T05:05:25.000Z,10.02217,78.73848,4900.4,-4.1,6.2,7.2,61.7
2026-02-13T05:05:26.000Z,10.02215,78.73844,4901.5,-0.1,5.9,7.1,53.9
2026-02-13T05:05:27.000Z,10.02218,78.7384,4905.2,-9999,5.4,7.2,76.8
2026-02-13T05:05:29.020Z,10.0222,78.73825,4912.4,-0.5,5.8,7.1,69.6
2026-02-13T05:05:30.030Z,10.02221,78.73818,4917.9,0.4,6.2,7.1,83.6
2026-02-13T05:05:31.000Z,10.02222,78.73813,4925,1.7,6.6,7.1,81.4
2026-02-13T05:05:32.000Z,10.02222,78.73806,4935.3,3.8,7.2,7.1,74.8
2026-02-13T05:05:33.000Z,10.02223,78.73799,4947.3,5.7,7.5,7.1,72.6
2026-02-13T05:05:34.000Z,10.02221,78.73795,4962.2,7.9,7.3,7.1,85.6
2026-02-13T05:05:35.000Z,10.0222,78.73791,4976,9.6,6.9,7.1,80.4
2026-02-13T05:05:36.000Z,10.0222,78.73787,4991.7,11.2,6.2,7.1,96.7
2026-02-13T05:05:37.000Z,10.02223,78.73782,5003.1,11.7,6,7.2,92.3
2026-02-13T05:05:38.000Z,10.02224,78.73778,5013.7,12.5,5.9,7.2,90.1
2026-02-13T05:05:39.000Z,10.02225,78.73772,5026.5,13.2,6.1,7.2,97.9
2026-02-13T05:05:40.000Z,10.02226,78.73764,5036.8,13.2,6.5,7.2,100
2026-02-13T05:05:41.000Z,10.02225,78.73756,5047.8,13.3,7,7,86.1
2026-02-13T05:05:42.000Z,10.02225,78.73749,5057.8,13.3,7.4,6.9,99.5
2026-02-13T05:05:43.000Z,10.02223,78.73741,5022.8,0.6,7.6,6.9,100
2026-02-13T05:05:44.000Z,10.02222,78.73736,5027.6,0.5,7.6,7,100
2026-02-13T05:05:45.000Z,10.02222,78.73731,5032.5,1.3,7.4,7,100
2026-02-13T05:05:46.000Z,10.02224,78.73724,5042.1,5.6,7.8,7,100
2026-02-13T05:05:47.000Z,10.02226,78.73717,5055.2,10.3,8.1,7,100
2026-02-13T05:05:48.000Z,10.02222,78.73712,5060.6,9.9,8,6.9,97.3
2026-02-13T05:05:49.000Z,10.0222,78.73706,5073.2,12.6,7.9,6.7,87.8
2026-02-13T05:05:50.000Z,10.02216,78.73701,5085.9,14.5,7.7,6.5,100
2026-02-13T05:05:51.000Z,10.02213,78.73697,5088.3,12.3,7.4,6.6,99.1
2026-02-13T05:05:52.000Z,10.02212,78.73693,5092,11.1,6.9,6.7,85.9
2026-02-13T05:05:53.000Z,10.02211,78.73688,5098.1,10.7,6.5,6.7,78.8
2026-02-13T05:05:54.000Z,10.02209,78.73684,5108.5,11.6,6.1,6.7,98.1
2026-02-13T05:05:55.000Z,10.02208,78.73681,5074.4,0.4,5.6,6.7,100
2026-02-13T05:05:56.000Z,10.02209,78.73675,5078.5,0.1,5.5,6.6,100
2026-02-13T05:05:57.000Z,10.0221,78.73669,5082.7,-0.2,5.5,6.6,100
2026-02-13T05:05:58.000Z,10.0221,78.73661,5086.1,-0.5,5.9,6.5,100
2026-02-13T05:05:59.030Z,10.0221,78.73657,5090.4,-0.2,5.8,6.3,100
2026-02-13T05:06:01.000Z,10.02209,78.73654,5102.1,1.9,4.7,6,100
2026-02-13T05:06:02.000Z,10.02207,78.73649,5108.2,2.7,4.5,6.1,100
2026-02-13T05:06:03.000Z,10.02203,78.73642,5116.2,3.9,5.3,6.2,100
2026-02-13T05:06:04.000Z,10.022,78.73636,5126.6,5.6,6,6.3,100
2026-02-13T05:06:05.000Z,10.02202,78.73632,5137.4,6.9,6,6.3,100
2026-02-13T05:06:06.000Z,10.02201,78.73626,5149.8,8.4,6,6.3,100
2026-02-13T05:06:07.000Z,10.02201,78.73621,5161.1,9.4,6,6.2,100
2026-02-13T05:06:08.000Z,10.02201,78.73616,5172.2,10.3,6,6.2,100
2026-02-13T05:06:09.000Z,10.02201,78.73611,5180.6,10.5,6,6.2,100
2026-02-13T05:06:10.000Z,10.02195,78.73605,5185.1,9.3,6.1,6.3,100
2026-02-13T05:06:11.000Z,10.02194,78.73601,5188.9,9,6.1,6.2,100
2026-02-13T05:06:12.000Z,10.02195,78.73595,5193.2,8.3,6.1,6.2,100
2026-02-13T05:06:13.000Z,10.02198,78.73588,5196.7,7.5,6.5,6.1,100
2026-02-13T05:06:14.000Z,10.02198,78.73581,5200.1,6.5,7.1,6.2,100
2026-02-13T05:06:15.000Z,10.02196,78.73574,5204,5.8,7.6,6.2,100
2026-02-13T05:06:16.000Z,10.02196,78.73568,5208.2,5.2,7.8,6.1,100
2026-02-13T05:06:17.000Z,10.02196,78.73565,5213.4,4.9,7.4,6,100
2026-02-13T05:06:18.000Z,10.02196,78.7356,5219.2,4.9,6.8,5.9,100
2026-02-13T05:06:19.000Z,10.02191,78.73556,5225,4.9,6.4,5.9,100
2026-02-13T05:06:20.000Z,10.02187,78.73551,5230.3,4.8,6.3,5.9,100
2026-02-13T05:06:21.000Z,10.02182,78.73547,5238.8,5.6,6.5,5.9,100
2026-02-13T05:06:22.000Z,10.02177,78.73542,5243.5,5.2,6.8,5.7,100
2026-02-13T05:06:23.000Z,10.02175,78.73538,5249.7,5.4,6.8,5.6,100
2026-02-13T05:06:24.000Z,10.02174,78.73532,5255.8,5.2,6.4,5.6,100
2026-02-13T05:06:25.000Z,10.02175,78.73526,5259.6,4.7,6.1,5.6,100
2026-02-13T05:06:26.000Z,10.02174,78.73521,5265.2,4.7,5.9,5.5,100
2026-02-13T05:06:27.000Z,10.02175,78.73521,5271.3,5.2,5.1,5.5,100
2026-02-13T05:06:28.000Z,10.02174,78.7352,5276.8,5.1,3.9,5.5,100
2026-02-13T05:06:29.000Z,10.02169,78.73516,5281.7,4.8,3.8,5.4,100
2026-02-13T05:06:30.000Z,10.02165,78.73509,5286.4,4.7,4.4,5.3,100
2026-02-13T05:06:31.000Z,10.02162,78.73504,5291.5,4.5,5.2,5.2,100
2026-02-13T05:06:32.000Z,10.02158,78.73498,5297.6,4.7,6,5.3,100
2026-02-13T05:06:33.000Z,10.02156,78.73492,5305.2,4.9,6.1,5.4,100
2026-02-13T05:06:34.000Z,10.02155,78.73488,5310.4,5,6.2,5.4,100
2026-02-13T05:06:35.000Z,10.02157,78.73483,5316.8,5,5.6,5.5,100
2026-02-13T05:06:36.000Z,10.02156,78.7348,5320.5,4.8,5.4,5.5,100
2026-02-13T05:06:37.000Z,10.02155,78.73476,5325.3,4.7,5,5.5,100
2026-02-13T05:06:38.000Z,10.02154,78.73474,5329.7,4.5,4.5,5.5,100
2026-02-13T05:06:39.000Z,10.02153,78.73471,5334.7,4.5,4,5.5,100
2026-02-13T05:06:40.000Z,10.02154,78.73466,5339.6,4.6,4.2,5.5,100
2026-02-13T05:06:41.000Z,10.02155,78.73459,5345.8,5,4.8,5.5,100
2026-02-13T05:06:42.000Z,10.02155,78.73453,5349.5,4.7,5.5,5.5,100
2026-02-13T05:06:43.000Z,10.02154,78.73446,5352.2,4.1,6.3,5.5,100
2026-02-13T05:06:44.000Z,10.0215,78.73438,5353.5,3,7.3,5.5,100
2026-02-13T05:06:45.000Z,10.02148,78.73431,5358.1,3,8,5.5,100
2026-02-13T05:06:46.000Z,10.02148,78.73425,5363.2,3,8.1,5.5,100
2026-02-13T05:06:47.000Z,10.02146,78.73419,5369.2,3.2,8.3,5.4,100
2026-02-13T05:06:48.000Z,10.02145,78.73415,5375,3.4,7.8,5.3,100
2026-02-13T05:06:49.000Z,10.02145,78.73412,5380.6,3.8,6.9,5.3,100
2026-02-13T05:06:50.000Z,10.02146,78.73408,5387.1,4.3,6.1,5.2,100
2026-02-13T05:06:51.000Z,10.02147,78.73405,5392.9,4.6,5.4,5.2,100
2026-02-13T05:06:52.000Z,10.02149,78.73403,5398.5,4.8,4.7,5.1,100
2026-02-13T05:06:53.000Z,10.02152,78.73399,5404.3,5,4.4,5.1,100
2026-02-13T05:06:54.000Z,10.02156,78.7339,5411.6,5.3,5.4,5.1,100
2026-02-13T05:06:55.000Z,10.02154,78.73383,5418.9,5.9,6.2,5.1,100
2026-02-13T05:06:56.000Z,10.02152,78.73377,5424.9,6,6.5,5,100
2026-02-13T05:06:57.000Z,10.02151,78.73373,5430,5.8,6.4,5,100
2026-02-13T05:06:58.000Z,10.0215,78.73371,5437.1,6.1,5.2,5,100
2026-02-13T05:06:59.000Z,10.02149,78.73368,5440.5,5.7,4.6,5,100
2026-02-13T05:07:00.000Z,10.02149,78.73361,5441.2,4.6,4.7,4.9,100
2026-02-13T05:07:01.000Z,10.02149,78.73357,5443.8,4.3,4.8,4.7,100
2026-02-13T05:07:02.000Z,10.0215,78.73352,5447.7,4.1,5.1,4.5,100
2026-02-13T05:07:03.000Z,10.02153,78.73345,5454.2,4.6,5.6,4.5,100
2026-02-13T05:07:04.000Z,10.02152,78.7334,5458.6,4.9,5.9,4.6,100
2026-02-13T05:07:05.000Z,10.0215,78.73334,5463.7,5,6.4,4.6,100
2026-02-13T05:07:06.000Z,10.02148,78.7333,5469.1,5.1,6.5,4.4,100
2026-02-13T05:07:07.000Z,10.02146,78.73325,5475.1,5.4,6.5,4.4,100
2026-02-13T05:07:08.000Z,10.02148,78.73322,5482,5.8,6.2,4.4,100
2026-02-13T05:07:09.020Z,10.02148,78.73316,5491.4,6.5,5.8,4.4,100
2026-02-13T05:07:10.000Z,10.02149,78.73311,5498.7,6.5,5.6,4.5,100
2026-02-13T05:07:11.000Z,10.02148,78.73306,5505.8,6.5,5.6,4.5,100
2026-02-13T05:07:12.000Z,10.02145,78.733,5510.7,6,6,4.5,100
2026-02-13T05:07:13.000Z,10.02141,78.73294,5513.4,5.1,7,4.3,100
2026-02-13T05:07:14.000Z,10.02141,78.73285,5511.5,0.1,8,4.3,100
2026-02-13T05:07:15.000Z,10.0214,78.73273,5512.5,0.1,9,4.4,100
2026-02-13T05:07:16.000Z,10.02141,78.73264,5513.3,-9999,9.3,4.5,100
2026-02-13T05:07:17.010Z,10.0214,78.73256,5514.1,-9999,9.3,4.3,100
2026-02-13T05:07:18.000Z,10.02137,78.73249,5515.5,-9999,9,4.1,100
2026-02-13T05:07:19.000Z,10.02137,78.73241,5517.1,-9999,9,4.2,100
2026-02-13T05:07:20.000Z,10.02139,78.73234,5519.4,0.1,8.8,4.2,100
2026-02-13T05:07:21.000Z,10.02139,78.73228,5522,0.4,8.2,4.2,100
2026-02-13T05:07:22.000Z,10.0214,78.73224,5524.6,0.7,7.3,4.3,100
2026-02-13T05:07:23.000Z,10.02139,78.73221,5525.9,0.1,6.4,4.2,100
2026-02-13T05:07:24.000Z,10.02138,78.73216,5529.1,0.2,5.8,4,100
2026-02-13T05:07:25.000Z,10.02141,78.7321,5532.9,0.3,5.9,4.1,100
2026-02-13T05:07:26.000Z,10.02139,78.73204,5537.7,0.7,6,4,100
2026-02-13T05:07:27.000Z,10.02134,78.73197,5544.6,1.9,6.3,4,100
2026-02-13T05:07:28.000Z,10.02133,78.7319,5551.7,2.9,6.5,4.1,100
2026-02-13T05:07:29.000Z,10.02135,78.73183,5559.4,4.1,6.8,4.1,100
2026-02-13T05:07:30.000Z,10.02137,78.73176,5567.9,5.3,7,4,100
2026-02-13T05:07:31.000Z,10.02139,78.73168,5558.6,0.5,7.4,4,100
2026-02-13T05:07:32.000Z,10.02141,78.73162,5561.5,0.3,7.4,4,100
2026-02-13T05:07:33.000Z,10.02141,78.73158,5564.1,0.1,7.2,4,93.6
2026-02-13T05:07:34.000Z,10.02139,78.73159,5567.9,0.5,5.8,4,97.2
2026-02-13T05:07:35.000Z,10.02139,78.73155,5574.2,1.9,4.9,4,100
2026-02-13T05:07:36.000Z,10.02137,78.73148,5580.2,2.6,4.7,3.9,99.3
2026-02-13T05:07:37.000Z,10.02135,78.73144,5590.6,4.7,4.8,3.8,85.4
2026-02-13T05:07:38.000Z,10.02133,78.7314,5600.1,6,4.8,3.8,100
2026-02-13T05:07:39.000Z,10.02134,78.73135,5611.2,7.5,4.7,3.9,100
2026-02-13T05:07:40.000Z,10.02136,78.73128,5623,8.9,5.1,3.9,92.6
2026-02-13T05:07:41.000Z,10.02137,78.7312,5635.4,10.3,5.8,3.8,91.6
2026-02-13T05:07:42.000Z,10.02137,78.73109,5642.9,10.1,6.8,3.8,84.3
2026-02-13T05:07:43.000Z,10.02139,78.731,5649.1,9.6,7.7,3.8,82.6
2026-02-13T05:07:44.000Z,10.02144,78.73095,5658.2,9.8,8,3.8,87.3
2026-02-13T05:07:45.010Z,10.02148,78.73091,5665.4,9.4,7.8,3.8,76.1
2026-02-13T05:07:46.010Z,10.02148,78.73082,5668.9,8,7.8,3.7,91.3
2026-02-13T05:07:47.000Z,10.02147,78.73072,5677,7.9,8.2,3.7,100
2026-02-13T05:07:48.000Z,10.02148,78.73063,5686,8.1,8.5,3.7,83.1
2026-02-13T05:07:49.000Z,10.02148,78.73054,5693.1,7.9,9,3.7,78.2
2026-02-13T05:07:50.000Z,10.02149,78.73044,5698.9,7.3,9.5,3.7,69.4
2026-02-13T05:07:51.000Z,10.02149,78.73034,5702.9,6.3,10.1,3.6,65
2026-02-13T05:07:52.000Z,10.02146,78.73024,5707.9,5.7,10.6,3.4,65.5
2026-02-13T05:07:53.000Z,10.02145,78.73013,5715.7,5.6,11,3.3,52.8
2026-02-13T05:07:54.000Z,10.02145,78.73006,5723.3,5.8,10.7,3.3,43.6
2026-02-13T05:07:56.000Z,10.02146,78.7299,5738.4,6.2,10.1,3.2,63.6
2026-02-13T05:07:57.000Z,10.02147,78.7298,5743.5,5.6,10.3,3.1,52.6
2026-02-13T05:07:58.000Z,10.02143,78.72971,5750.3,6.9,11,3.1,60.5
2026-02-13T05:07:59.000Z,10.02143,78.72965,5752.3,5.3,10.4,3.1,55.4
2026-02-13T05:08:00.000Z,10.02143,78.7296,5757.2,5.1,9,2.9,61
2026-02-13T05:08:01.000Z,10.02143,78.72955,5762.4,4.9,7.6,2.9,53.9
2026-02-13T05:08:02.000Z,10.02143,78.72951,5767.3,4.7,6.4,3,38.5
2026-02-13T05:08:03.000Z,10.02143,78.72945,5773.4,4.6,5.2,3.1,52.7
2026-02-13T05:08:04.000Z,10.02144,78.72936,5781.2,5.8,5.6,3.2,45.7
2026-02-13T05:08:05.000Z,10.02143,78.7293,5784.7,5.6,6,3.2,43.3
2026-02-13T05:08:06.000Z,10.02143,78.72922,5790.3,5.6,6.4,3.1,35.6
2026-02-13T05:08:07.000Z,10.02143,78.72913,5798.3,6.4,7.2,3.1,50.7
2026-02-13T05:08:08.000Z,10.02147,78.72902,5804.3,6.4,8.4,2.9,47.1
2026-02-13T05:08:09.000Z,10.02149,78.72892,5809.5,6.3,9.5,2.9,45.9
2026-02-13T05:08:10.000Z,10.02151,78.72883,5813.3,5.9,10.2,3,39
2026-02-13T05:08:11.000Z,10.02151,78.72872,5816,5.1,10.7,3.1,39.3
2026-02-13T05:08:12.000Z,10.0215,78.72864,5817.1,4.6,10.8,3.2,31.9
2026-02-13T05:08:13.000Z,10.02146,78.72853,5816.6,3.2,11.3,3.1,41.8
2026-02-13T05:08:14.000Z,10.02147,78.72843,5820.9,3.2,11.8,3.1,37.3
2026-02-13T05:08:15.000Z,10.02147,78.72833,5825.3,3.2,12.1,3,43.5
2026-02-13T05:08:16.000Z,10.02146,78.72824,5830.4,3.4,12.2,2.9,30.3
2026-02-13T05:08:17.000Z,10.02145,78.72814,5836.9,3.9,12.2,2.8,29.9
2026-02-13T05:08:18.000Z,10.02143,78.72805,5843.9,4.4,12.1,2.8,28.3
2026-02-13T05:08:19.000Z,10.02141,78.72795,5851.4,5,12,2.7,28.8
2026-02-13T05:08:20.000Z,10.02139,78.72786,5857.3,5.1,11.6,2.7,32.6
2026-02-13T05:08:21.000Z,10.02137,78.72781,5862.1,5.1,10.5,2.5,21.4
2026-02-13T05:08:22.000Z,10.02136,78.72774,5865.9,4.7,9.5,2.3,18
2026-02-13T05:08:23.000Z,10.02137,78.72767,5870.8,4.7,8.6,2.2,18.8
2026-02-13T05:08:24.000Z,10.02138,78.7276,5877.2,5,7.9,2.3,12.7
2026-02-13T05:08:25.000Z,10.0214,78.72751,5886.2,6.2,8.1,2.3,8.8
2026-02-13T05:08:26.000Z,10.02141,78.72739,5893.8,6.6,8.8,2.5,7.6
2026-02-13T05:08:27.000Z,10.02143,78.72727,5902,6.8,9.7,2.6,7.4
2026-02-13T05:08:28.000Z,10.02143,78.72713,5906.4,6.2,10.7,2.8,11.7
2026-02-13T05:08:29.000Z,10.02144,78.72702,5911.3,5.9,11.5,2.8,12.3
2026-02-13T05:08:30.000Z,10.02144,78.72691,5916.2,5.6,12,2.8,7.3
2026-02-13T05:08:31.000Z,10.02144,78.72679,5922.6,5.7,12.4,2.8,8.4
2026-02-13T05:08:32.000Z,10.02141,78.72667,5927.1,5.5,12.8,2.8,6.3
2026-02-13T05:08:33.000Z,10.0214,78.72657,5934.7,6.1,12.9,2.8,5.7
2026-02-13T05:08:34.000Z,10.02141,78.72649,5940.9,6.6,12.7,2.9,9.4
2026-02-13T05:08:35.000Z,10.02145,78.72639,5946.3,6.4,12.6,2.9,8.7
2026-02-13T05:08:36.000Z,10.02148,78.72628,5951.4,6.2,12.6,2.9,8.9
2026-02-13T05:08:37.000Z,10.02151,78.72617,5955.1,5.7,12.7,2.9,6.5
2026-02-13T05:08:38.000Z,10.02155,78.72606,5959,-9999,12.8,2.9,4.5
2026-02-13T05:08:39.000Z,10.02159,78.72596,5962.7,4.7,12.8,2.8,6.1
2026-02-13T05:08:40.000Z,10.02163,78.72586,5967.4,4.6,12.7,2.8,6.5
2026-02-13T05:08:41.000Z,10.02167,78.72576,5971.4,4.4,12.5,2.8,8.5
2026-02-13T05:08:42.000Z,10.02168,78.72566,5974,4,12.1,2.6,6.6
2026-02-13T05:08:45.000Z,10.02162,78.72537,5988.8,4.4,10.2,2.2,5.3
2026-02-13T05:08:46.000Z,10.02162,78.72529,5995.4,4.7,9.6,2.3,5.7
2026-02-13T05:08:47.000Z,10.0216,78.72521,6001,4.9,9.4,2.3,3.4
2026-02-13T05:08:48.000Z,10.02158,78.72507,6005,4.6,10.1,2.4,6.9
2026-02-13T05:08:49.000Z,10.02158,78.72497,6009.7,4.7,10.6,2.5,5.7
2026-02-13T05:08:50.000Z,10.0216,78.72484,6014.4,-9999,11.3,2.6,3
2026-02-13T05:08:51.000Z,10.02164,78.72475,6020.9,5.4,11.7,2.6,2.5
2026-02-13T05:08:52.000Z,10.02166,78.72465,6027.3,5.7,12,2.7,3.6
2026-02-13T05:08:53.000Z,10.02165,78.72453,6033.3,5.7,11.9,2.6,4.1
2026-02-13T05:08:54.000Z,10.02164,78.72448,6037.2,5.7,11.4,2.7,3.4
2026-02-13T05:08:55.000Z,10.02165,78.72439,6041.1,5.6,10.9,2.7,5
2026-02-13T05:08:56.000Z,10.02165,78.72426,6045.6,5.1,10.6,2.7,0.5
2026-02-13T05:08:57.000Z,10.02165,78.72414,6054.6,6.4,11.4,2.5,2
2026-02-13T05:08:58.000Z,10.02165,78.72403,6062.2,6.7,12.1,2.5,1.2
2026-02-13T05:08:59.000Z,10.02165,78.72393,6070,6.6,12,2.5,0.6
2026-02-13T05:09:00.000Z,10.02163,78.72386,6077.2,6.6,11.2,2.5,0.6
2026-02-13T05:09:01.000Z,10.02159,78.72382,6082.5,6.5,10.4,2.5,0
2026-02-13T05:09:02.000Z,10.02156,78.72374,6088.8,6.4,9.8,2.5,0.4
2026-02-13T05:09:03.000Z,10.02152,78.72366,6094.5,6.2,9.6,2.4,2.1
2026-02-13T05:09:04.000Z,10.02147,78.72357,6100.4,6.1,9.6,2.4,1.9
2026-02-13T05:09:05.000Z,10.02143,78.72347,6106.7,6.1,9.8,2.4,3
2026-02-13T05:09:06.000Z,10.0214,78.72338,6113.5,6.3,9.9,2.4,1.1
2026-02-13T05:09:07.000Z,10.02138,78.72329,6121.1,6.5,10,2.3,0.9
2026-02-13T05:09:08.000Z,10.0214,78.72317,6126.8,6.2,10.2,2.4,0.6
2026-02-13T05:09:09.000Z,10.02139,78.72308,6133.7,6.4,10.3,2.4,2.3
2026-02-13T05:09:10.000Z,10.02136,78.72297,6140.9,6.3,10.4,2.4,0.3
2026-02-13T05:09:11.000Z,10.02133,78.72289,6145.2,5.7,10.3,2.3,1.3
2026-02-13T05:09:12.000Z,10.02128,78.7228,6150.3,5.6,10.3,2.3,0.6
2026-02-13T05:09:13.000Z,10.02126,78.72273,6154.2,5.5,10.3,2.4,2.6
2026-02-13T05:09:14.000Z,10.02124,78.72263,6159.2,5.3,10.4,2.3,1.3
2026-02-13T05:09:15.000Z,10.02125,78.72249,6164.1,5.1,11.1,2.3,0.6
2026-02-13T05:09:16.000Z,10.02126,78.72238,6169.6,5.1,11.7,2.3,0
2026-02-13T05:09:17.000Z,10.02127,78.72228,6175.2,5.1,12.1,2.1,0.6
2026-02-13T05:09:18.000Z,10.02128,78.72221,6180.7,5.1,11.6,1.9,1.1
2026-02-13T05:09:19.000Z,10.02129,78.72211,6186.3,5.1,11.3,1.8,0
2026-02-13T05:09:20.000Z,10.02127,78.72198,6195.3,5.8,11.4,1.8,0
2026-02-13T05:09:21.000Z,10.02126,78.7219,6202.6,6.6,11.4,1.9,1
2026-02-13T05:09:22.000Z,10.02124,78.7218,6208.3,6.5,11.4,1.9,0.5
2026-02-13T05:09:23.000Z,10.02122,78.7217,6213.4,6.4,11.4,2,0
